disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
1375,,,,,5097818.74,480755.51,4573840.99,2023-11-05T00:00:00.000Z,,710833,d5541bf56889dee03bfc5da88f84dc3162686065,2023-11-05T03:42:32.355Z,bbebd13e-0a5c-4703-9288-43a4b478d029
1376,,,,,23460073.66,4220258.24,18158271.52,2023-11-05T00:00:00.000Z,,3517976,5de4daf49517a2a4659b27b193191c3476026cda,2023-11-05T03:42:32.355Z,3e8a618c-490f-48e8-9cb5-2abe960fe89a
1377,,,,,741930.23,9998.01,730615.2,2023-11-05T00:00:00.000Z,,113141,43a239a72c746fadd83da3d33281fc1bfe59c531,2023-11-05T03:42:32.355Z,88674e2b-674b-4d30-a16b-9918b5a224e1
1378,,,,,27714640.97,9528257.44,18283828.51,2023-11-05T00:00:00.000Z,,11061441,4294639a32e68961493e6eadfdb5cbae4e3660f5,2023-11-05T03:42:32.355Z,c8f400e3-f4b4-4722-b53c-37155f789af9
1364,,,,,,,,,,1615134,5780ba3222eee3103dfb3a46ccce8c6b1947ec9b,2023-03-18T13:22:12.883Z,3bc5ff17-62df-4f28-8240-a7912e828f19
1379,,,,,433651817,101320637.9,329884828.43,2023-11-05T00:00:00.000Z,,201035427,433ca5ec4acd621c0eb2bab708381ac68aae1b63,2023-11-05T03:42:32.355Z,0dfb8810-3f7c-4682-8936-15ce7cc652b2
1380,,,,,9040908.02,6082907.61,2964651.36,2023-11-05T00:00:00.000Z,,14135775,df8fa3fe53b196d3aa9bb0a9971daf4e7bcd33d2,2023-11-05T03:42:32.355Z,e270dbc5-8d8d-4d0d-a713-95c6392b012b
1381,,,,,14683135.02,2171960.59,11970103.49,2023-11-05T00:00:00.000Z,,4038077,be95ae5d0ec0cff296d9b86ca1837db7920e9390,2023-11-05T03:42:32.355Z,7e401a2c-e8c4-4516-a6ae-073c245daabf
1382,,,,,1776446.25,475268.17,1329092.51,2023-11-05T00:00:00.000Z,,0,0c96b665c5a1e7595b4ac9ed055d89a17b8db3ea,2023-11-05T03:42:32.355Z,47708db2-de28-4b94-ba55-a3540488271a
1383,,,,,6689724.02,777194.42,5803267.17,2023-11-05T00:00:00.000Z,,1800672,480a19e4207d88e5f7d52047ce8f346fdf163766,2023-11-05T03:42:32.355Z,e37ecd13-23b5-4f78-a999-cc039e7ddd50
1384,,,,,6425209.53,2629470,3613225.53,2023-11-05T00:00:00.000Z,,1051510,f9de782f955c4a99edf077dd452f395f463ab1d1,2023-11-05T03:42:32.355Z,e0cd4805-bd1b-43e5-955e-3236bd60a3e3
1385,,,,,970883.22,776691.84,187695.22,2023-11-05T00:00:00.000Z,,136965,c3d1173ca4d5eca132f0bb0f3224d1a23addbdd4,2023-11-05T03:42:32.355Z,2089d768-e3b5-407c-b8da-e7dd97d4830e
1386,,,,,7390259.93,837090.99,6533634.13,2023-11-05T00:00:00.000Z,,1663497,6cadc00383a33c362055674c192c125582b9f578,2023-11-05T03:42:32.355Z,ae3dc567-5101-4340-b31d-c7ccf5fa44a6
1387,,,,,3692932.67,356138.9,3187341.86,2023-11-05T00:00:00.000Z,,659897,24b3492ddb7fd764927fe8bf189997680e4633f5,2023-11-05T03:42:32.355Z,8180ce05-8cc7-45a3-8e67-4d41a6285ede
1388,,,,,11677354.07,457515.74,11164447.48,2023-11-05T00:00:00.000Z,,2023999,ea1365b3a72b347a16730c24489ae0ca53e00f55,2023-11-05T03:42:32.355Z,a2de49cb-53a9-48ef-9b6e-7f1bc52af640
1389,,,,,708827.27,276994.7,460813.63,2023-11-05T00:00:00.000Z,,255255,d2b264371a11b91ec6f2c3e9ec881d2b94b50528,2023-11-05T03:42:32.355Z,57768940-29f5-4888-8ad9-36eed6f31959
1390,,,,,5935229.86,708833.51,5149869.54,2023-11-05T00:00:00.000Z,,914172,8fbfe470a028a7ac9176c2d2276768e3ab9c3894,2023-11-05T03:42:32.355Z,23c68457-f561-4a8e-b3ae-004864b68bb7
1391,,,,,4732560097.4,2090168740.98,240887893.45,2023-11-05T00:00:00.000Z,,264635280,2396a722bf4f7356e5e7680476809a11dae20995,2023-11-05T03:42:32.355Z,b644377f-1772-462d-b218-0a1988723557
1392,,,,,4938627.13,4905529.68,,2023-11-05T00:00:00.000Z,,1792038,da415c0d93a9f5d7ff959e692f206891b0fe0df1,2023-11-05T03:42:32.355Z,be30d1b5-e714-45d9-93af-251f41bb9dd7
1393,,,,,22990447.07,9766980.43,12715981.97,2023-11-05T00:00:00.000Z,,1575675,17d3612f9ea050fe328345d600afcf05b08a19a3,2023-11-05T03:42:32.355Z,897ffceb-2e35-4146-9afa-c64a7bb79a0f
1394,,,,,1414196.5,35419.81,1376975.39,2023-11-05T00:00:00.000Z,,136586,617f988b582720e2b99336b28bac552b6f795347,2023-11-05T03:42:32.355Z,d881f588-79d9-4bac-a6dd-d9b81eaa4cd7
1395,,,,,1146338.86,516406.83,493589.53,2023-11-05T00:00:00.000Z,,244547,77b4167d888941c9a247222cc2b8e9099418de02,2023-11-05T03:42:32.355Z,ae6abd66-f331-4b15-b9ae-f17931efdf22
1396,,,,,4853317.12,681327.02,3553040.63,2023-11-05T00:00:00.000Z,,93818,1f9cf1d77b4a3a353867c9fbb1b964d7d4142612,2023-11-05T03:42:32.355Z,d93344d7-249b-4d35-bdc1-274b3600f3d1
1397,,,,,2452457.07,53540.13,2138681.23,2023-11-05T00:00:00.000Z,,197626,c47853a1ca272c6fd298ecb47dd940ac9d45d25b,2023-11-05T03:42:32.355Z,f8bb214e-51df-4117-80ac-da255c49894f
1398,,,,,5456042.93,402109.28,5117212.83,2023-11-05T00:00:00.000Z,,804721,1f8cdc29d7e65b951b0966cb0b77f038357fd136,2023-11-05T03:42:32.355Z,01c3dd5f-8e8b-40b8-a8ed-33205892ae2f
1399,,,,,2343447.82,1538493.06,804954.76,2023-11-05T00:00:00.000Z,,484316,0f5cdf1f2b46b3563b62bddbed015c8783f97d04,2023-11-05T03:42:32.355Z,facbe01e-8f90-4ebd-a494-5948af0762ce
1400,,,,,2225170.96,85726.8,2165746.79,2023-11-05T00:00:00.000Z,,105414,73dfe32d28d47747209749c3c3bcabdc67f9fb57,2023-11-05T03:42:32.355Z,2c8d1338-6f36-4cbf-b529-8bee3d1152ef
1401,,,,,109054038.02,24594047.06,83957589.48,2023-11-05T00:00:00.000Z,,19414568,140e9f7d8caa90c72a811304261cc24f8cf64762,2023-11-05T03:42:32.355Z,4ec8b48d-de97-4be6-ad22-f69661ca4456
1402,,,,,45020240.33,19181030.22,25287060.53,2023-11-05T00:00:00.000Z,,6185233,273e08fbd2316f81577c12e2841d2faf5f763350,2023-11-05T03:42:32.355Z,f509826a-c39c-42d0-b748-9da4b800899b
1403,,,,,43824367.31,34013640.27,9715546.9,2023-11-05T00:00:00.000Z,,6709061,116a4b01f26d2a7f2a54bbd60807cb8b54c2160a,2023-11-05T03:42:32.355Z,8ad41b26-b970-475d-99f6-92f6949c25d1
1404,,,,,5913137.1,752305.98,5103846.86,2023-11-05T00:00:00.000Z,,338652,de86e3e63d279a1c3e16c70f6102ab1be733e25d,2023-11-05T03:42:32.355Z,9dd540af-e671-4c12-8d2d-cdab206c0a49
1405,,,,,4796806.64,1194355.67,3609871.51,2023-11-05T00:00:00.000Z,,752279,18415d96990c5a8f0e6541f9e5ac032cb689010e,2023-11-05T03:42:32.355Z,4a3c172d-4952-40e2-b151-9b9295e4bdbc
1406,,,,,6233212.7,785167.68,5406707.43,2023-11-05T00:00:00.000Z,,1149793,0e502e96116b5e3abb1c288cd316e604eabefca1,2023-11-05T03:42:32.355Z,7d99cd7c-b14b-401f-aa02-55cb51c4bf99
1407,,,,,10952618.23,614423.27,10272253,2023-11-05T00:00:00.000Z,,2133460,929bc9b6f6aa014297713144eeb0e19d5a4e9a84,2023-11-05T03:42:32.355Z,784a4e50-7185-4286-b929-fb690f76296d
1408,,,,,7698001.21,386876.08,7231737.88,2023-11-05T00:00:00.000Z,,1252681,22b7e66907cecd49a0a5b884bfa3a543b74a87b9,2023-11-05T03:42:32.355Z,0d4a6a9d-7b47-40bc-88b2-29dadce26a63
1409,,,,,4284113.3,3010762.41,1240215.47,2023-11-05T00:00:00.000Z,,849287,941fd14899996550b8e012627187265fe4921237,2023-11-05T03:42:32.355Z,c28c84f6-0612-4d4a-8511-ff01067aa474
1410,,,,,15255670.18,8294263.24,6945591.61,2023-11-05T00:00:00.000Z,,3846550,6294dda4cf2ea57f81381169097346a467be1d85,2023-11-05T03:42:32.355Z,37c103cc-754f-4e23-889e-a78b1ab56f6d
1411,,,,,6678555.87,2655782.18,4010838.23,2023-11-05T00:00:00.000Z,,1225737,239c5f54bf5ccd544e14b6c67fe9c258321c2a68,2023-11-05T03:42:32.355Z,5a76c1fc-21b0-4814-8dca-59cd09ea78c7
1412,,,,,35299777.93,1386209.24,33708365.51,2023-11-05T00:00:00.000Z,,4988421,d3483feca5ec2a472751617a1b30d95f06a13fdd,2023-11-05T03:42:32.355Z,f9ee7520-8d41-4efa-8e51-c31fd8ac1889
1413,,,,,4906653.82,415565.69,4321699.99,2023-11-05T00:00:00.000Z,,771719,9c2370961c05ac6f88aadaa2f1f29bc285453c0c,2023-11-05T03:42:32.355Z,1ab02d43-f5f3-46f3-aaed-be07779219da
1414,,,,,8191992.39,1466923.96,6665537.25,2023-11-05T00:00:00.000Z,,2027706,13ac298aa3e6dfb8a196b9287f3ad2c7c5217d9d,2023-11-05T03:42:32.355Z,2b734f9c-ea26-44fa-9481-bec421f55f97
1416,,,,,15595158.21,3410971.44,12179540.99,2023-11-05T00:00:00.000Z,,2119922,f8f96444fb3273794567687af9e0636178106751,2023-11-05T03:42:32.355Z,bb22b57d-1e82-4654-a632-82ec61b3b174
1417,,,,,1509686.69,125487.68,1336211.76,2023-11-05T00:00:00.000Z,,218629,c787831eac26e5a98ba80fd9daca4ca683dc6f94,2023-11-05T03:42:32.355Z,3b9fb575-3947-417f-968f-29ec3f2b3429
1418,,,,,4620806.54,556297.96,4110565.71,2023-11-05T00:00:00.000Z,,888018,a2725fb49551b62ec0b801179a50bfd7262136f3,2023-11-05T03:42:32.355Z,4cfac3f9-443d-448d-abfd-e22ea1700be6
1419,,,,,26435703.2,3849174.16,22397523.78,2023-11-05T00:00:00.000Z,,5840208,29f1e86f65bf9f7cbf5186cb1d0ddac807d58bff,2023-11-05T03:42:32.355Z,0957b068-f6b3-4a30-b9c6-dd8b3abd0286
1420,,,,,5581544.94,561438.53,4781884.9,2023-11-05T00:00:00.000Z,,1122434,0dcd16eaa1de8cf7551114a3501929c700959f68,2023-11-05T03:42:32.355Z,4a61ca7a-d52d-4e31-95eb-10beb28e0312
1422,,,,,1238463.33,736982.53,240606.03,2023-11-05T00:00:00.000Z,,831698,f835aaa9ee1c3d6507421b36f54ef0ae487458d8,2023-11-05T03:42:32.355Z,712ad4a0-9e90-4062-b4b7-2d10800023d4
1423,,,,,3266024.79,337529.94,2783374.44,2023-11-05T00:00:00.000Z,,316082,f6079cf66fefb7aa6e2ddbad2db43491af944011,2023-11-05T03:42:32.355Z,cfbd2680-e794-4d02-861a-19eeb49f2958
1424,,,,,1428869.09,98133.91,1289354.48,2023-11-05T00:00:00.000Z,,218396,04e0b096c33e956fdfba5d33da210f94f6100326,2023-11-05T03:42:32.355Z,7cd72e5a-04b6-43d3-a108-aef2119cf708
1425,,,,,27960004.15,3632120.14,23910060.19,2023-11-05T00:00:00.000Z,,10058379,9c1bba9fbcbb701c22ea4706e57b3f65b40cdd0b,2023-11-05T03:42:32.355Z,e5eee6af-4c00-4e09-b4d5-39994a93425f
1426,,,,,12698713.54,5084794.82,6625816.2,2023-11-05T00:00:00.000Z,,7923456,86f1e2727acd6d3365eb87ffa90d0aa0eb456312,2023-11-05T03:42:32.355Z,5c54659f-6535-4e44-a7ea-9cd208691e18
1427,,,,,2193357.34,245479.87,1899767.97,2023-11-05T00:00:00.000Z,,1810224,2967c59157edb38b8a8fba096c5779896b6f26ca,2023-11-05T03:42:32.355Z,43b98501-6c6d-4a49-8eb8-82693d5e66a8
1428,,,,,1788583.65,44429.26,1744454.58,2023-11-05T00:00:00.000Z,,237017,fa757f19222f8e00770624157d7e025118a11c88,2023-11-05T03:42:32.355Z,312d71c3-41ab-4df8-b4c0-e496f87e0e42
1429,,,,,3547202.78,394971.87,3138024.77,2023-11-05T00:00:00.000Z,,513181,2bc92609290008523e4f0444bf6e30896ef4b3de,2023-11-05T03:42:32.355Z,590219ec-3230-4ba0-8edd-e018d33e81de
1430,,,,,734518.39,202508.57,295399.76,2023-11-05T00:00:00.000Z,,105972,96690b01fc73f45fd030c30048129b1c4db36805,2023-11-05T03:42:32.355Z,e4132d27-e46d-42d8-b9fc-271e77f94dee
1431,,,,,1143690.22,71012.95,965171.71,2023-11-05T00:00:00.000Z,,157886,e6e9cb4664e14cb8ee4db0c036da9f30e64df84d,2023-11-05T03:42:32.355Z,0b835122-2a2b-4071-9eda-62fa634dc337
1415,,,,,,,,,,573827,0b0d3df2f87cfa2a116bf4f04e9a8dedbed50ffa,2023-03-18T13:22:12.883Z,43fb3b5a-40fd-4b1b-9e38-ed75fd0f5a0b
1432,,,,,2158899.02,981932.61,1165648.92,2023-11-05T00:00:00.000Z,,662196,c33d2d8320ae9860385e64e68c18860a1cfb7a86,2023-11-05T03:42:32.355Z,856e8d82-79c5-48a7-94fa-21f286055e6b
1433,,,,,3579584.09,2860877.17,752887.3,2023-11-05T00:00:00.000Z,,624820,e0ff388f7a34cecb261258a5550de141bc834a2c,2023-11-05T03:42:32.355Z,e155c583-2382-4c1d-a9de-3f78680127e6
1435,,,,,6487026.47,6507378.72,0,2023-11-05T00:00:00.000Z,,4023296,3336b76cb47df0d84891019e05a26a88643f7e1e,2023-11-05T03:42:32.355Z,b2b3dca7-1831-449f-91cf-665dc15ea007
1436,,,,,6719649.01,999661.03,5784955.93,2023-11-05T00:00:00.000Z,,1685487,c4cdc81f706ef225f5b73bc7195dea637c7812a2,2023-11-05T03:42:32.355Z,0999fc9c-4abc-462f-b785-e712ecad948c
1437,,,,,71737126.44,38966068.43,32755054.37,2023-11-05T00:00:00.000Z,,19929023,18f3d48f044ab47e9fe26775dfc2bc2951793f7b,2023-11-05T03:42:32.355Z,985f6214-81b3-470f-82eb-410d9d1ed704
1421,,,,,,,,,,55096,92e4fee1ffecf19d0b8a08765a185c91d8cf852b,2023-03-18T13:22:12.883Z,c33512d3-1d37-47a0-a51c-bd80b90edcd2
1438,,,,,2745985.95,1232950.3,1488362.08,2023-11-05T00:00:00.000Z,,716877,734439de113026a3c69c2d80fee680b64b2017d5,2023-11-05T03:42:32.355Z,94fedc7e-516a-47b2-a1a5-ed5c466d8c10
1439,19827,57974742.1,31700420.63,26274321.47,,,,,2023-11-04T00:00:00.000Z,7154189,c381859f69dcf2a1039628d1aeb08862c73a595d,2023-11-04T07:25:42.191Z,b7c0e7dc-2c3e-442d-a7d2-a86ee43aac80
1440,272,470371.72,376188.66,94183.06,18277293.72,1008608.59,17179138.74,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,2252775,adb6188bf7882cff177cbd60432ccfa8bdce10fc,2023-11-05T03:42:32.355Z,51aadc39-e27a-4588-9396-80a6f5bcad2c
1441,412,1880461.2,741924.97,1138536.23,3202892.95,1353453.47,1716011.76,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,599700,5cb2c0474f058d4691cad786deca0f88f964dd73,2023-11-05T03:42:32.355Z,3498aa56-7fb6-4fa5-b2f6-3dd43cb888a6
1442,530,3306085.11,1546858.08,1759227.03,12603404.04,11477322.11,1095358.52,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,2304130,62368e08b114bf5056b3b1e65ec198e861b9fa1b,2023-11-05T03:42:32.355Z,97edaaa0-d2cd-4df7-91e4-36650b9ef009
1443,555,2028548.78,640454.36,1388094.42,20182808.77,1810120.86,18509601.88,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,1685619,049f036f0571c2beeabc1c7c6e3fb3b25914af3c,2023-11-05T03:42:32.355Z,8c87c122-e9b3-43d6-bd59-d966b996a788
1444,127,579893.02,297240.48,282652.54,,,,,2023-11-04T00:00:00.000Z,140456,1cdc632a773b60e3d6c473b421b80ffe95027beb,2023-11-04T07:25:42.191Z,6230fdae-bc19-43bf-b075-72e7e6dac588
1445,199,509173.67,461070.95,48102.72,8721045.16,441657.36,8028649.4,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,1695298,d11eb93cbef8de0824302947f4016b1d5b9a94cf,2023-11-05T03:42:32.355Z,c6c4a71a-6914-4cc2-9a07-b9e775ecdece
1446,20699,125463060.64,43407641.42,82055419.22,56986504.09,12598628,42212978.84,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,31049019,4c8ad4b1a16d6c352e3f6982829c9621261e4043,2023-11-05T03:42:32.355Z,3a14c5c7-cd58-44db-815a-4cf8492b40dc
1447,559,3682703.79,1438319.22,2244384.57,5149451.95,1032707.62,3847738.96,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,1027046,e638ea1d286454a2cb8fd6de1d5f7f61c42c0c2e,2023-11-05T03:42:32.355Z,86edee96-1b28-4aba-b812-a801aab3d2aa
1448,,,,,86565179.7,73888055.9,12258236.08,2023-11-05T00:00:00.000Z,,6401348,ea520f3692e265b25c5d1cba0ea8764a21f6ce07,2023-11-05T03:42:32.355Z,f8f3e71f-8392-41d5-8bec-8b9a4baa1a25
1449,,,,,2603436.29,92330.13,2464159.91,2023-11-05T00:00:00.000Z,,0,98129a13913396859d22d5fc864775e6407651a5,2023-11-05T03:42:32.355Z,51d109ef-13ae-4fe9-b8ea-8c8829e5c9ce
1434,,,,,,,,,,1396381,17c32ac18e73f04fd5d2c251b5f29000d1074d2e,2023-03-18T13:22:12.883Z,83e467e6-8d16-4f37-b98a-41048d93ad60
1450,,,,,9586323.53,2695557.88,6896190.82,2023-11-05T00:00:00.000Z,,1255425,cef5e8f8f86c2bcd3b60ddba8ed540c66a402f62,2023-11-05T03:42:32.355Z,4b5d237d-3a69-4a51-a626-d8d59694fac7
1451,,,,,3939783.19,2348210.19,1556086.46,2023-11-05T00:00:00.000Z,,560847,a64e323d0083a536e7773e5c3336b42ae4a74b92,2023-11-05T03:42:32.355Z,cb5aed7c-61a6-4341-8328-b86373822e0f
1452,,,,,4409312.27,466456.99,3847197.05,2023-11-05T00:00:00.000Z,,732504,dc8d547c1ff2251392184b333d19bf932b6f98c4,2023-11-05T03:42:32.355Z,d564e3ca-9c15-4fc8-b4eb-31bf94c06261
1453,1559,2609145.45,1614171.25,994974.2,31856038.61,13005035.17,18927692.15,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,2108337,fb50a0463e39c8c4e13aeedfe22d0d0f031373b5,2023-11-05T03:42:32.355Z,3f60592f-904f-4711-a292-c84b929569e4
1454,3451,9369739.03,6856715.41,2513023.62,36424884.27,17183377.43,19144277.15,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,2388516,42d353c038c4c423b1d83e37792a9c73420f9272,2023-11-05T03:42:32.355Z,867ca68e-7873-4e5c-9593-f54cffaca3db
1455,2200,5431111.2,4371300.36,1059810.84,9335774.41,4245056.75,5200730.17,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,813465,e29ccd54e5aefef85a8d9f825fb946d3a63b3eab,2023-11-05T03:42:32.355Z,8ffd632e-17ae-4a09-8488-e59a8a5a5e46
1456,,,,,6239034.16,754985.05,5428511.09,2023-11-05T00:00:00.000Z,,72631,f3e28c810db700a3688ce3d027bac11685534c4e,2023-11-05T03:42:32.355Z,2b717e9e-9c4e-4f91-aae2-dbc2a7313c09
1457,,,,,15296905.63,13577163.25,1363858.63,2023-11-05T00:00:00.000Z,,203068,8c56fed3a44241ceb572c92e30feab94dc245d68,2023-11-05T03:42:32.355Z,4b586e8e-eaf7-4bb7-b237-7f94823ff8c3
1458,849,2242480.28,1213932.96,1028547.32,13709082.34,9032940.4,4639768.12,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,750602,41a6605f91bb85349e30a0fb055610586622f3e6,2023-11-05T03:42:32.355Z,02171700-52c1-411f-9fab-8762d3bf0149
4736,,,,,,,,,,0,b37daaa1077f90e23f52e82a83e4056aa23ccb56,2023-09-05T23:02:23.782Z,ed535e22-03eb-456e-ac2a-7f8d8192d798
1459,9408,18270709.28,7651000.29,10619708.99,5991973.09,559485.46,5471976.93,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,815503,3654bdd3998f07bea9f3d80dcd81bea15911269a,2023-11-05T03:42:32.355Z,ab84d878-cfc5-4beb-b070-64381e40a9cc
1460,6659,14538920.62,3835447.42,10703473.2,,,,,2023-11-04T00:00:00.000Z,423565,77da1f6018788b79c2448b86cf18fcb6a2b88514,2023-11-04T07:25:42.191Z,cda43a51-cc36-4233-a091-1767df447840
1461,346,789831.28,599410,190421.28,1910455.43,546004.4,1205199.83,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,203999,7200924c667a968f3e87404262c7f25015d2b1a3,2023-11-05T03:42:32.355Z,e0099629-b3a5-4e91-b09e-28a50b8e6845
1462,518,2518800.62,1530744.62,988056,6146361.95,1469244.43,4615802.99,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,928244,8124ef3c93d553bfc1432812c5eb2df70f5c6955,2023-11-05T03:42:32.355Z,91090d82-c2dd-4a25-af9f-97a43d3a0a14
1463,2423,8779157.72,4444964.35,4334193.37,19562866.28,7127084.88,12269180.76,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,1697118,1c14030f6e8cfe7a651308a5fc978c91794aa591,2023-11-05T03:42:32.355Z,63a7a7b3-dacc-4476-a540-5f9907865cdd
1464,5956,22160601.08,9065299.34,13095301.74,38797058.53,16607328.23,21975368.26,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,4630711,a21c435ec08c312cb4feb7321c0452c2f298c920,2023-11-05T03:42:32.355Z,59904f37-a1b4-4a00-89c3-4f485f9fe6aa
1465,935,2305722.55,1229822.49,1075900.06,4366087.01,2280285.57,1914677.82,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,793525,ec3d4213f9a094dc5c7a0fe5c11aad09e57247c6,2023-11-05T03:42:32.355Z,9bdc305f-99d9-4aeb-b70e-36dbb3bcfb5e
1466,23660,50014084.62,22764616.08,27249468.54,12587894.04,1980409.16,10416249.31,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,3112794,1dc56918d0c26fbdc4934c3b75ebb513a8802cb2,2023-11-05T03:42:32.355Z,b764c6e7-e140-4b55-b6c9-763ad8f6800c
1467,14864,25872687.19,6302770.87,19569916.32,18090813.62,16703264.74,1156582.59,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,2421439,f2baf39f9c8f17be9c627c52bd1768c9d616d20a,2023-11-05T03:42:32.355Z,e62e351c-8cb2-4125-981d-345f7dc732db
1468,,,,,1741049.6,125789.02,1615260.58,2023-11-05T00:00:00.000Z,,145376,aa246959540dfdec928d72b4b03bb192f79f79f9,2023-11-05T03:42:32.355Z,5baac90d-eae7-419d-b974-901ba6769375
1469,449,1644357.98,787056.7,857301.28,,,,,2023-11-04T00:00:00.000Z,92411,6bde8cce9be342c76f4ed22d15696d397f35a729,2023-11-04T07:25:42.191Z,d7bb76e2-5146-4fd0-b982-119ea8388468
1470,124,740552.45,390852.02,349700.43,,,,,2023-11-04T00:00:00.000Z,0,acfca890d82f4cd3f3dd29a72888b0537591cf95,2023-11-04T07:25:42.191Z,fff00d95-72da-4e00-80ed-8151c6e73597
1471,1123,4108811.57,2808922.31,1299889.26,4993708.33,387792.63,4561494.65,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,279127,82c80e0a4ebcb700a202480f196159ce06b8c469,2023-11-05T03:42:32.355Z,983b3855-5521-481b-bd05-282d3689e2db
1472,3219,7297676.37,2955622.13,4342054.24,5305933.78,649888.94,4650221.11,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,1075159,efb54a63a4d0828348badd2215b905ba174cb7e5,2023-11-05T03:42:32.355Z,f29f7135-7a79-4d67-b905-a6c282850451
1473,4499,9679012.66,4961914.5,4717098.16,1509996.41,144601.1,1291674.65,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,895330,0c6cde5177daa57d5e8df572eb5df53a7bed7727,2023-11-05T03:42:32.355Z,d3834133-4efa-4086-9732-4828d7bbba51
1474,3559,10877948.83,8093288.65,2784660.18,4833478.25,992958.11,3853581.36,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,842726,b938ada04e2c4b7a7900334feae999a9ea04f4ec,2023-11-05T03:42:32.355Z,dd7add4c-08bd-4830-9c8c-0949800c7c85
1475,2558,6621705.06,4682638.07,1939066.99,8904595.58,484092.83,8367825.54,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,781278,4a28d0a0a5cf13e19474d5039048cdab52fb34a0,2023-11-05T03:42:32.355Z,c90446e3-c3c7-48df-9b06-250c79e1e25d
1476,4409,13386838.38,9783608.01,3603230.37,6936604.6,2782537.86,4200530.19,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,1493653,9ada80488c90c2dde63249cb4e35e843a455cb4d,2023-11-05T03:42:32.355Z,ee0f5b97-9c54-45b7-986a-feb8b3e01f70
1477,,,,,5363459.27,1662748.86,3641438.96,2023-11-05T00:00:00.000Z,,374643,11faf01fd165c9c2580c9bb6563e46fcb5671b79,2023-11-05T03:42:32.355Z,ef2a12e1-b9f3-409f-aefb-1b79fd02763b
1479,8552,20213296.06,11924830.34,8288465.72,17889243.31,4631163.81,13121953.46,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,1577925,ce495462a8e7c991929a42bed783cebc685dd1be,2023-11-05T03:42:32.355Z,d6ea18e6-6754-438c-82ac-b91148bcb17d
1480,,,,,3891329.31,432930.23,3452546.54,2023-11-05T00:00:00.000Z,,245527,bc5283449b690c5cfbf748e5142846431ed5b794,2023-11-05T03:42:32.355Z,f7a7b1ed-2dd7-4b68-9e06-fa40450d085d
1481,,,,,11748193.16,3671390.7,7769368.33,2023-11-05T00:00:00.000Z,,423256,f200b23bbe62f288b263c3207fbcb3278dad4409,2023-11-05T03:42:32.355Z,f3bbeacc-77c0-4ce7-8e43-2bbfc7ccd9ee
1482,19150,20592021.41,5813443.59,14778577.82,35430275.15,13078927.79,22317471.37,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,2920980,ffb3eaa6eba2b21641d420dc082d12522a8d2fb0,2023-11-05T03:42:32.355Z,99b175ec-3b9c-48a3-a2f9-d823fa24da98
1483,,,,,868596.02,,886885.52,2023-11-05T00:00:00.000Z,,78581,82a4c86b86df93dffb01c1eb8487396bc10280d1,2023-11-05T03:42:32.355Z,55b8c34a-48b8-428a-bc02-fcb7d2863ff8
1478,758,1980992.81,1468511.02,512481.79,,,,,2023-11-04T00:00:00.000Z,32689,4625b54b6c92f9281dc51632a7f4ebde9cc73bab,2023-11-04T07:25:42.191Z,eddc8589-1d12-4bb4-a6cb-810b23229667
1484,46108,74778371.61,36715451.25,38062920.36,10875976.79,1583993.66,9322353.13,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,4328378,67a8c964c8ff6a8cd0008df03d8776b65801b6ec,2023-11-05T03:42:32.355Z,b3169e75-c3bc-4972-a1de-53bac2494854
