"GEO_ID","NAME","B25001_001E","B25001_001M","B25001_001MA","B25001_001EA",
"0500000US47179","Washington County, Tennessee","60778","233","null","null",
"0500000US47181","Wayne County, Tennessee","7353","112","null","null",
"0500000US47183","Weakley County, Tennessee","15613","240","null","null",
"0500000US47185","White County, Tennessee","12004","73","null","null",
"0500000US47187","Williamson County, Tennessee","84582","97","null","null",
"0500000US47189","Wilson County, Tennessee","54867","179","null","null",
"0500000US48001","Anderson County, Texas","20639","349","null","null",
"0500000US48003","Andrews County, Texas","6347","36","null","null",
"0500000US48005","Angelina County, Texas","37087","151","null","null",
"0500000US48007","Aransas County, Texas","16249","76","null","null",
"0500000US48009","Archer County, Texas","4176","27","null","null",
"0500000US48011","Armstrong County, Texas","913","49","null","null",
"0500000US48013","Atascosa County, Texas","18638","55","null","null",
"0500000US48015","Austin County, Texas","13335","89","null","null",
"0500000US48017","Bailey County, Texas","2677","2030","null","null",
"0500000US48019","Bandera County, Texas","12003","96","null","null",
"0500000US48021","Bastrop County, Texas","30435","105","null","null",
"0500000US48023","Baylor County, Texas","2601","119","null","null",
"0500000US48025","Bee County, Texas","10723","268","null","null",
"0500000US48027","Bell County, Texas","142110","512","null","null",
"0500000US48029","Bexar County, Texas","699646","460","null","null",
"0500000US48031","Blanco County, Texas","5834","31","null","null",
"0500000US48033","Borden County, Texas","371","45","null","null",
"0500000US48035","Bosque County, Texas","9776","56","null","null",
"0500000US48037","Bowie County, Texas","40011","200","null","null",
"0500000US48039","Brazoria County, Texas","139462","393","null","null",
"0500000US48041","Brazos County, Texas","91831","461","null","null",
"0500000US48043","Brewster County, Texas","5550","34","null","null",
"0500000US48045","Briscoe County, Texas","996","75","null","null",
"0500000US48047","Brooks County, Texas","3541","277","null","null",
"0500000US48049","Brown County, Texas","19112","148","null","null",
"0500000US48051","Burleson County, Texas","9258","55","null","null",
"0500000US48053","Burnet County, Texas","23337","63","null","null",
"0500000US48055","Caldwell County, Texas","15269","197","null","null",
"0500000US48057","Calhoun County, Texas","12091","60","null","null",
"0500000US48059","Callahan County, Texas","6739","20","null","null",
"0500000US48061","Cameron County, Texas","152544","170","null","null",
"0500000US48063","Camp County, Texas","5814","31","null","null",
"0500000US48065","Carson County, Texas","2787","19","null","null",
"0500000US48067","Cass County, Texas","14676","53","null","null",
"0500000US48069","Castro County, Texas","3179","30","null","null",
"0500000US48071","Chambers County, Texas","16279","61","null","null",
"0500000US48073","Cherokee County, Texas","21345","118","null","null",
"0500000US48075","Childress County, Texas","2860","171","null","null",
"0500000US48077","Clay County, Texas","5272","22","null","null",
"0500000US48079","Cochran County, Texas","1351","30","null","null",
"0500000US48081","Coke County, Texas","2687","90","null","null",
"0500000US48083","Coleman County, Texas","5547","22","null","null",
"0500000US48085","Collin County, Texas","376186","506","null","null",
"0500000US48087","Collingsworth County, Texas","1467","86","null","null",
"0500000US48089","Colorado County, Texas","10755","53","null","null",
"0500000US48091","Comal County, Texas","60661","113","null","null",
"0500000US48093","Comanche County, Texas","7399","30","null","null",
"0500000US48095","Concho County, Texas","1659","164","null","null",
"0500000US48097","Cooke County, Texas","16986","79","null","null",
"0500000US48099","Coryell County, Texas","26879","304","null","null",
"0500000US48101","Cottle County, Texas","1100","116","null","null",
"0500000US48103","Crane County, Texas","1684","16","null","null",
"0500000US48105","Crockett County, Texas","1963","133","null","null",
"0500000US48107","Crosby County, Texas","2909","29","null","null",
"0500000US48109","Culberson County, Texas","1037","185","null","null",
"0500000US48111","Dallam County, Texas","2952","26","null","null",
"0500000US48113","Dallas County, Texas","1027813","656","null","null",
"0500000US48115","Dawson County, Texas","5171","68","null","null",
"0500000US48117","Deaf Smith County, Texas","7079","53","null","null",
"0500000US48119","Delta County, Texas","2496","132","null","null",
"0500000US48121","Denton County, Texas","318269","269","null","null",
"0500000US48123","DeWitt County, Texas","9253","94","null","null",
"0500000US48125","Dickens County, Texas","1363","84","null","null",
"0500000US48127","Dimmit County, Texas","4454","41","null","null",
"0500000US48129","Donley County, Texas","2150","50","null","null",
"0500000US48131","Duval County, Texas","5591","38","null","null",
"0500000US48133","Eastland County, Texas","10413","80","null","null",
"0500000US48135","Ector County, Texas","59155","118","null","null",
"0500000US48137","Edwards County, Texas","1658","110","null","null",
"0500000US48139","Ellis County, Texas","63684","105","null","null",
"0500000US48141","El Paso County, Texas","299067","323","null","null",
"0500000US48143","Erath County, Texas","18422","111","null","null",
"0500000US48145","Falls County, Texas","7779","81","null","null",
"0500000US48147","Fannin County, Texas","14478","176","null","null",
"0500000US48149","Fayette County, Texas","14010","65","null","null",
"0500000US48151","Fisher County, Texas","2236","119","null","null",
"0500000US48153","Floyd County, Texas","2966","25","null","null",
"0500000US48155","Foard County, Texas","829","79","null","null",
"0500000US48157","Fort Bend County, Texas","260936","250","null","null",
"0500000US48159","Franklin County, Texas","5841","23","null","null",
"0500000US48161","Freestone County, Texas","9565","152","null","null",
"0500000US48163","Frio County, Texas","5991","150","null","null",
"0500000US48165","Gaines County, Texas","6505","28","null","null",
"0500000US48167","Galveston County, Texas","148527","172","null","null",
"0500000US48169","Garza County, Texas","2187","160","null","null",
"0500000US48171","Gillespie County, Texas","13218","47","null","null",
"0500000US48173","Glasscock County, Texas","526","63","null","null",
"0500000US48175","Goliad County, Texas","3780","24","null","null",
"0500000US48177","Gonzales County, Texas","9048","54","null","null",
"0500000US48179","Gray County, Texas","9995","89","null","null",
"0500000US48181","Grayson County, Texas","56749","118","null","null",
"0500000US48183","Gregg County, Texas","52256","172","null","null",
"0500000US48185","Grimes County, Texas","11399","716","null","null",
"0500000US48187","Guadalupe County, Texas","59964","106","null","null",
"0500000US48189","Hale County, Texas","13382","67","null","null",
"0500000US48191","Hall County, Texas","1916","16","null","null",
"0500000US48193","Hamilton County, Texas","4545","26","null","null",
"0500000US48195","Hansford County, Texas","2342","37","null","null",
"0500000US48197","Hardeman County, Texas","2411","99","null","null",
"0500000US48199","Hardin County, Texas","25111","90","null","null",
"0500000US48201","Harris County, Texas","1795219","874","null","null",
"0500000US48203","Harrison County, Texas","28827","114","null","null",
"0500000US48205","Hartley County, Texas","1908","163","null","null",
"0500000US48207","Haskell County, Texas","3465","114","null","null",
"0500000US48209","Hays County, Texas","81696","256","null","null",
"0500000US48211","Hemphill County, Texas","1744","85","null","null",
"0500000US48213","Henderson County, Texas","41502","181","null","null",
"0500000US48215","Hidalgo County, Texas","281380","175","null","null",
"0500000US48217","Hill County, Texas","16409","82","null","null",
"0500000US48219","Hockley County, Texas","9392","66","null","null",
"0500000US48221","Hood County, Texas","26651","78","null","null",
"0500000US48223","Hopkins County, Texas","15441","82","null","null",
"0500000US48225","Houston County, Texas","11804","224","null","null",
"0500000US48227","Howard County, Texas","13200","182","null","null",
"0500000US48229","Hudspeth County, Texas","1595","67","null","null",
"0500000US48231","Hunt County, Texas","38119","126","null","null",
"0500000US48233","Hutchinson County, Texas","10652","30","null","null",
"0500000US48235","Irion County, Texas","885","53","null","null",
"0500000US48237","Jack County, Texas","4177","68","null","null",
"0500000US48239","Jackson County, Texas","6737","47","null","null",
"0500000US48241","Jasper County, Texas","17375","78","null","null",
"0500000US48243","Jeff Davis County, Texas","1766","1062","null","null",
"0500000US48245","Jefferson County, Texas","108947","579","null","null",
"0500000US48247","Jim Hogg County, Texas","2370","225","null","null",
"0500000US48249","Jim Wells County, Texas","16409","53","null","null",
"0500000US48251","Johnson County, Texas","62881","114","null","null",
"0500000US48253","Jones County, Texas","7054","451","null","null",
"0500000US48255","Karnes County, Texas","6063","146","null","null",
"0500000US48257","Kaufman County, Texas","42292","118","null","null",
"0500000US48259","Kendall County, Texas","16488","36","null","null",
"0500000US48261","Kenedy County, Texas","221","64","null","null",
"0500000US48263","Kent County, Texas","517","87","null","null",
"0500000US48265","Kerr County, Texas","24796","77","null","null",
"0500000US48267","Kimble County, Texas","3318","128","null","null",
"0500000US48269","King County, Texas","151","30","null","null",
"0500000US48271","Kinney County, Texas","2010","206","null","null",
"0500000US48273","Kleberg County, Texas","13310","125","null","null",
"0500000US48275","Knox County, Texas","2030","40","null","null",
"0500000US48277","Lamar County, Texas","22807","101","null","null",
"0500000US48279","Lamb County, Texas","6069","41","null","null",
"0500000US48281","Lampasas County, Texas","9459","52","null","null",
"0500000US48283","La Salle County, Texas","2809","264","null","null",
"0500000US48285","Lavaca County, Texas","10495","79","null","null",
"0500000US48287","Lee County, Texas","7792","37","null","null",
"0500000US48289","Leon County, Texas","9880","32","null","null",
"0500000US48291","Liberty County, Texas","32033","331","null","null",
"0500000US48293","Limestone County, Texas","10766","74","null","null",
"0500000US48295","Lipscomb County, Texas","1468","82","null","null",
"0500000US48297","Live Oak County, Texas","6273","76","null","null",
"0500000US48299","Llano County, Texas","15519","46","null","null",
"0500000US48301","Loving County, Texas","87","33","null","null",
"0500000US48303","Lubbock County, Texas","129032","431","null","null",
"0500000US48305","Lynn County, Texas","2661","29","null","null",
"0500000US48307","McCulloch County, Texas","4335","25","null","null",
"0500000US48309","McLennan County, Texas","102300","241","null","null",
"0500000US48311","McMullen County, Texas","462","88","null","null",
"0500000US48313","Madison County, Texas","5324","1157","null","null",
"0500000US48315","Marion County, Texas","6452","46","null","null",
"0500000US48317","Martin County, Texas","1976","96","null","null",
"0500000US48319","Mason County, Texas","2755","149","null","null",
"0500000US48321","Matagorda County, Texas","19714","73","null","null",
"0500000US48323","Maverick County, Texas","18511","42","null","null",
"0500000US48325","Medina County, Texas","18703","111","null","null",
"0500000US48327","Menard County, Texas","1826","135","null","null",
"0500000US48329","Midland County, Texas","62327","104","null","null",
"0500000US48331","Milam County, Texas","11484","54","null","null",
"0500000US48333","Mills County, Texas","2913","152","null","null",
"0500000US48335","Mitchell County, Texas","4077","271","null","null",
"0500000US48337","Montague County, Texas","10285","69","null","null",
"0500000US48339","Montgomery County, Texas","223599","131","null","null",
"0500000US48341","Moore County, Texas","8119","30","null","null",
"0500000US48343","Morris County, Texas","6046","24","null","null",
"0500000US48345","Motley County, Texas","781","69","null","null",
"0500000US48347","Nacogdoches County, Texas","28465","219","null","null",
"0500000US48349","Navarro County, Texas","21182","98","null","null",
"0500000US48351","Newton County, Texas","7402","37","null","null",
"0500000US48353","Nolan County, Texas","7075","66","null","null",
"0500000US48355","Nueces County, Texas","150133","243","null","null",
"0500000US48357","Ochiltree County, Texas","4152","46","null","null",
"0500000US48359","Oldham County, Texas","794","117","null","null",
"0500000US48361","Orange County, Texas","37883","84","null","null",
"0500000US48363","Palo Pinto County, Texas","15522","59","null","null",
"0500000US48365","Panola County, Texas","11338","63","null","null",
"0500000US48367","Parker County, Texas","50780","114","null","null",
"0500000US48369","Parmer County, Texas","3793","22","null","null",
"0500000US48371","Pecos County, Texas","5784","165","null","null",
"0500000US48373","Polk County, Texas","26135","225","null","null",
"0500000US48375","Potter County, Texas","50174","188","null","null",
"0500000US48377","Presidio County, Texas","4065","183","null","null",
"0500000US48379","Rains County, Texas","5416","19","null","null",
"0500000US48381","Randall County, Texas","55057","141","null","null",
"0500000US48383","Reagan County, Texas","1331","88","null","null",
"0500000US48385","Real County, Texas","2671","160","null","null",
"0500000US48387","Red River County, Texas","6956","33","null","null",
"0500000US48389","Reeves County, Texas","4652","126","null","null",
"0500000US48391","Refugio County, Texas","3725","24","null","null",
"0500000US48393","Roberts County, Texas","445","60","null","null",
"0500000US48395","Robertson County, Texas","8947","32","null","null",
"0500000US48397","Rockwall County, Texas","35670","115","null","null",
"0500000US48399","Runnels County, Texas","5245","26","null","null",
"0500000US48401","Rusk County, Texas","21723","210","null","null",
"0500000US48403","Sabine County, Texas","8372","66","null","null",
"0500000US48405","San Augustine County, Texas","5471","45","null","null",
"0500000US48407","San Jacinto County, Texas","14274","37","null","null",
"0500000US48409","San Patricio County, Texas","28652","84","null","null",
"0500000US48411","San Saba County, Texas","3198","87","null","null",
"0500000US48413","Schleicher County, Texas","1505","11","null","null",
"0500000US48415","Scurry County, Texas","7205","92","null","null",
"0500000US48417","Shackelford County, Texas","1775","12","null","null",
"0500000US48419","Shelby County, Texas","12358","60","null","null",
"0500000US48421","Sherman County, Texas","1397","57","null","null",
"0500000US48423","Smith County, Texas","91122","198","null","null",
"0500000US48425","Somervell County, Texas","3851","40","null","null",
"0500000US48427","Starr County, Texas","19865","53","null","null",
"0500000US48429","Stephens County, Texas","4956","28","null","null",
"0500000US48431","Sterling County, Texas","574","69","null","null",
"0500000US48433","Stonewall County, Texas","837","86","null","null",
"0500000US48435","Sutton County, Texas","1936","150","null","null",
"0500000US48437","Swisher County, Texas","3181","86","null","null",
"0500000US48439","Tarrant County, Texas","780381","547","null","null",
"0500000US48441","Taylor County, Texas","57761","302","null","null",
"0500000US48443","Terrell County, Texas","746","98","null","null",
"0500000US48445","Terry County, Texas","4864","95","null","null",
"0500000US48447","Throckmorton County, Texas","1059","55","null","null",
"0500000US48449","Titus County, Texas","12487","48","null","null",
"0500000US48451","Tom Green County, Texas","48785","333","null","null",
"0500000US48453","Travis County, Texas","530125","754","null","null",
"0500000US48455","Trinity County, Texas","9079","42","null","null",
"0500000US48457","Tyler County, Texas","10922","155","null","null",
"0500000US48459","Upshur County, Texas","17074","68","null","null",
"0500000US48461","Upton County, Texas","1648","88","null","null",
"0500000US48463","Uvalde County, Texas","11194","68","null","null",
"0500000US48465","Val Verde County, Texas","19232","116","null","null",
"0500000US48467","Van Zandt County, Texas","23528","62","null","null",
"0500000US48469","Victoria County, Texas","37264","101","null","null",
"0500000US48471","Walker County, Texas","26600","627","null","null",
"0500000US48473","Waller County, Texas","17292","269","null","null",
"0500000US48475","Ward County, Texas","4835","35","null","null",
"0500000US48477","Washington County, Texas","16342","161","null","null",
"0500000US48479","Webb County, Texas","84553","196","null","null",
"0500000US48481","Wharton County, Texas","17727","57","null","null",
"0500000US48483","Wheeler County, Texas","2715","27","null","null",
"0500000US48485","Wichita County, Texas","56064","439","null","null",
"0500000US48487","Wilbarger County, Texas","6242","104","null","null",
"0500000US48489","Willacy County, Texas","7391","72","null","null",
"0500000US48491","Williamson County, Texas","199061","238","null","null",
"0500000US48493","Wilson County, Texas","17676","71","null","null",
"0500000US48495","Winkler County, Texas","3066","26","null","null",
"0500000US48497","Wise County, Texas","24957","99","null","null",
"0500000US48499","Wood County, Texas","21384","103","null","null",
"0500000US48501","Yoakum County, Texas","3051","17","null","null",
"0500000US48503","Young County, Texas","8730","32","null","null",
"0500000US48505","Zapata County, Texas","6468","29","null","null",
"0500000US48507","Zavala County, Texas","4423","23","null","null",
"0500000US49001","Beaver County, Utah","3034","16","null","null",
"0500000US49003","Box Elder County, Utah","19094","63","null","null",
"0500000US49005","Cache County, Utah","42311","137","null","null",
"0500000US49007","Carbon County, Utah","9844","49","null","null",
"0500000US49009","Daggett County, Utah","1314","72","null","null",
"0500000US49011","Davis County, Utah","110622","118","null","null",
"0500000US49013","Duchesne County, Utah","10395","79","null","null",
"0500000US49015","Emery County, Utah","4620","28","null","null",
"0500000US49017","Garfield County, Utah","3915","60","null","null",
"0500000US49019","Grand County, Utah","5554","22","null","null",
"0500000US49021","Iron County, Utah","21742","62","null","null",
"0500000US49023","Juab County, Utah","3813","51","null","null",
"0500000US49025","Kane County, Utah","6098","70","null","null",
"0500000US49027","Millard County, Utah","5103","62","null","null",
"0500000US49029","Morgan County, Utah","3657","22","null","null",
"0500000US49031","Piute County, Utah","981","65","null","null",
"0500000US49033","Rich County, Utah","3066","67","null","null",
"0500000US49035","Salt Lake County, Utah","404550","313","null","null",
"0500000US49037","San Juan County, Utah","6027","63","null","null",
"0500000US49039","Sanpete County, Utah","10813","101","null","null",
"0500000US49041","Sevier County, Utah","8894","47","null","null",
"0500000US49043","Summit County, Utah","28329","53","null","null",
"0500000US49045","Tooele County, Utah","22585","821","null","null",
"0500000US49047","Uintah County, Utah","13792","69","null","null",
"0500000US49049","Utah County, Utah","180088","298","null","null",
"0500000US49051","Wasatch County, Utah","13786","50","null","null",
"0500000US49053","Washington County, Utah","71482","143","null","null",
"0500000US49055","Wayne County, Utah","1695","19","null","null",
"0500000US49057","Weber County, Utah","93165","186","null","null",
"0500000US50001","Addison County, Vermont","17577","150","null","null",
"0500000US50003","Bennington County, Vermont","21189","116","null","null",
"0500000US50005","Caledonia County, Vermont","16452","110","null","null",
"0500000US50007","Chittenden County, Vermont","70460","260","null","null",
"0500000US50009","Essex County, Vermont","5209","36","null","null",
"0500000US50011","Franklin County, Vermont","22706","55","null","null",
"0500000US50013","Grand Isle County, Vermont","5322","40","null","null",
"0500000US50015","Lamoille County, Vermont","13817","95","null","null",
"0500000US50017","Orange County, Vermont","15516","93","null","null",
"0500000US50019","Orleans County, Vermont","17726","96","null","null",
"0500000US50021","Rutland County, Vermont","34552","157","null","null",
"0500000US50023","Washington County, Vermont","30894","194","null","null",
"0500000US50025","Windham County, Vermont","30778","134","null","null",
"0500000US50027","Windsor County, Vermont","35016","95","null","null",
"0500000US51001","Accomack County, Virginia","21299","229","null","null",
"0500000US51003","Albemarle County, Virginia","46235","575","null","null",
"0500000US51005","Alleghany County, Virginia","8036","65","null","null",
"0500000US51007","Amelia County, Virginia","5626","24","null","null",
"0500000US51009","Amherst County, Virginia","14237","90","null","null",
"0500000US51011","Appomattox County, Virginia","7362","32","null","null",
"0500000US51013","Arlington County, Virginia","116248","252","null","null",
"0500000US51015","Augusta County, Virginia","32733","252","null","null",
"0500000US51017","Bath County, Virginia","3336","272","null","null",
"0500000US51019","Bedford County, Virginia","36930","82","null","null",
"0500000US51021","Bland County, Virginia","3341","144","null","null",
"0500000US51023","Botetourt County, Virginia","14959","54","null","null",
"0500000US51025","Brunswick County, Virginia","8238","107","null","null",
"0500000US51027","Buchanan County, Virginia","11558","81","null","null",
"0500000US51029","Buckingham County, Virginia","7456","83","null","null",
"0500000US51031","Campbell County, Virginia","25997","100","null","null",
"0500000US51033","Caroline County, Virginia","12322","529","null","null",
"0500000US51035","Carroll County, Virginia","16738","61","null","null",
"0500000US51036","Charles City County, Virginia","3382","37","null","null",
"0500000US51037","Charlotte County, Virginia","6351","34","null","null",
"0500000US51041","Chesterfield County, Virginia","132606","183","null","null",
"0500000US51043","Clarke County, Virginia","6394","39","null","null",
"0500000US51045","Craig County, Virginia","2856","219","null","null",
"0500000US51047","Culpeper County, Virginia","18959","82","null","null",
"0500000US51049","Cumberland County, Virginia","4747","26","null","null",
"0500000US51051","Dickenson County, Virginia","7579","69","null","null",
"0500000US51053","Dinwiddie County, Virginia","11800","85","null","null",
"0500000US51057","Essex County, Virginia","5876","52","null","null",
"0500000US51059","Fairfax County, Virginia","415149","238","null","null",
"0500000US51061","Fauquier County, Virginia","27084","64","null","null",
"0500000US51063","Floyd County, Virginia","8076","44","null","null",
"0500000US51065","Fluvanna County, Virginia","11048","68","null","null",
"0500000US51067","Franklin County, Virginia","29991","121","null","null",
"0500000US51069","Frederick County, Virginia","34817","104","null","null",
"0500000US51071","Giles County, Virginia","8360","59","null","null",
"0500000US51073","Gloucester County, Virginia","16713","71","null","null",
"0500000US51075","Goochland County, Virginia","9511","123","null","null",
"0500000US51077","Grayson County, Virginia","9262","71","null","null",
"0500000US51079","Greene County, Virginia","8384","49","null","null",
"0500000US51081","Greensville County, Virginia","4192","98","null","null",
"0500000US51083","Halifax County, Virginia","18215","92","null","null",
"0500000US51085","Hanover County, Virginia","41879","136","null","null",
"0500000US51087","Henrico County, Virginia","138225","163","null","null",
"0500000US51089","Henry County, Virginia","26193","88","null","null",
"0500000US51091","Highland County, Virginia","1859","123","null","null",
"0500000US51093","Isle of Wight County, Virginia","15866","35","null","null",
"0500000US51095","James City County, Virginia","33699","120","null","null",
"0500000US51097","King and Queen County, Virginia","3508","18","null","null",
"0500000US51099","King George County, Virginia","10162","65","null","null",
"0500000US51101","King William County, Virginia","7107","40","null","null",
"0500000US51103","Lancaster County, Virginia","7632","66","null","null",
"0500000US51105","Lee County, Virginia","11800","573","null","null",
"0500000US51107","Loudoun County, Virginia","136398","133","null","null",
"0500000US51109","Louisa County, Virginia","17626","53","null","null",
"0500000US51111","Lunenburg County, Virginia","5994","60","null","null",
"0500000US51113","Madison County, Virginia","6112","36","null","null",
"0500000US51115","Mathews County, Virginia","5758","47","null","null",
"0500000US51117","Mecklenburg County, Virginia","19019","91","null","null",
"0500000US51119","Middlesex County, Virginia","7352","74","null","null",
"0500000US51121","Montgomery County, Virginia","40674","251","null","null",
"0500000US51125","Nelson County, Virginia","10219","31","null","null",
"0500000US51127","New Kent County, Virginia","8694","113","null","null",
"0500000US51131","Northampton County, Virginia","7434","66","null","null",
"0500000US51133","Northumberland County, Virginia","9321","16","null","null",
"0500000US51135","Nottoway County, Virginia","6813","179","null","null",
"0500000US51137","Orange County, Virginia","15254","94","null","null",
"0500000US51139","Page County, Virginia","11783","56","null","null",
"0500000US51141","Patrick County, Virginia","10227","88","null","null",
"0500000US51143","Pittsylvania County, Virginia","31623","129","null","null",
"0500000US51145","Powhatan County, Virginia","11091","110","null","null",
"0500000US51147","Prince Edward County, Virginia","9468","182","null","null",
"0500000US51149","Prince George County, Virginia","12545","188","null","null",
"0500000US51153","Prince William County, Virginia","150283","229","null","null",
"0500000US51155","Pulaski County, Virginia","17289","117","null","null",
"0500000US51157","Rappahannock County, Virginia","3994","21","null","null",
"0500000US51159","Richmond County, Virginia","3967","89","null","null",
"0500000US51161","Roanoke County, Virginia","41036","128","null","null",
"0500000US51163","Rockbridge County, Virginia","11508","49","null","null",
"0500000US51165","Rockingham County, Virginia","35783","106","null","null",
"0500000US51167","Russell County, Virginia","13527","60","null","null",
"0500000US51169","Scott County, Virginia","11960","94","null","null",
"0500000US51171","Shenandoah County, Virginia","21263","66","null","null",
"0500000US51173","Smyth County, Virginia","15366","115","null","null",
"0500000US51175","Southampton County, Virginia","7648","143","null","null",
"0500000US51177","Spotsylvania County, Virginia","48522","75","null","null",
"0500000US51179","Stafford County, Virginia","50272","283","null","null",
"0500000US51181","Surry County, Virginia","3600","20","null","null",
"0500000US51183","Sussex County, Virginia","4801","94","null","null",
"0500000US51185","Tazewell County, Virginia","20731","84","null","null",
"0500000US51187","Warren County, Virginia","16481","78","null","null",
"0500000US51191","Washington County, Virginia","25999","128","null","null",
"0500000US51193","Westmoreland County, Virginia","11013","48","null","null",
"0500000US51195","Wise County, Virginia","17931","127","null","null",
"0500000US51197","Wythe County, Virginia","14402","59","null","null",
"0500000US51199","York County, Virginia","28114","173","null","null",
"0500000US51510","Alexandria city, Virginia","76361","156","null","null",
"0500000US51520","Bristol city, Virginia","8714","49","null","null",
"0500000US51530","Buena Vista city, Virginia","2866","68","null","null",
"0500000US51540","Charlottesville city, Virginia","20736","92","null","null",
"0500000US51550","Chesapeake city, Virginia","91707","241","null","null",
"0500000US51570","Colonial Heights city, Virginia","7724","51","null","null",
"0500000US51580","Covington city, Virginia","2987","18","null","null",
"0500000US51590","Danville city, Virginia","22017","112","null","null",
"0500000US51595","Emporia city, Virginia","2569","235","null","null",
"0500000US51600","Fairfax city, Virginia","9019","75","null","null",
"0500000US51610","Falls Church city, Virginia","6080","32","null","null",
"0500000US51620","Franklin city, Virginia","3843","29","null","null",
"0500000US51630","Fredericksburg city, Virginia","11887","192","null","null",
"0500000US51640","Galax city, Virginia","3222","212","null","null",
"0500000US51650","Hampton city, Virginia","60145","213","null","null",
"0500000US51660","Harrisonburg city, Virginia","18317","187","null","null",
"0500000US51670","Hopewell city, Virginia","10354","61","null","null",
"0500000US51678","Lexington city, Virginia","2405","270","null","null",
"0500000US51680","Lynchburg city, Virginia","32533","317","null","null",
"0500000US51683","Manassas city, Virginia","13823","69","null","null",
"0500000US51685","Manassas Park city, Virginia","4874","19","null","null",
"0500000US51690","Martinsville city, Virginia","7062","79","null","null",
"0500000US51700","Newport News city, Virginia","77851","360","null","null",
"0500000US51710","Norfolk city, Virginia","98142","591","null","null",
"0500000US51720","Norton city, Virginia","2105","211","null","null",
"0500000US51730","Petersburg city, Virginia","16346","63","null","null",
"0500000US51735","Poquoson city, Virginia","4817","26","null","null",
"0500000US51740","Portsmouth city, Virginia","40879","211","null","null",
"0500000US51750","Radford city, Virginia","6522","103","null","null",
"0500000US51760","Richmond city, Virginia","100930","541","null","null",
"0500000US51770","Roanoke city, Virginia","46991","156","null","null",
"0500000US51775","Salem city, Virginia","10846","141","null","null",
"0500000US51790","Staunton city, Virginia","11847","162","null","null",
"0500000US51800","Suffolk city, Virginia","37394","74","null","null",
"0500000US51810","Virginia Beach city, Virginia","185735","395","null","null",
"0500000US51820","Waynesboro city, Virginia","10059","48","null","null",
"0500000US51830","Williamsburg city, Virginia","5271","172","null","null",
"0500000US51840","Winchester city, Virginia","11980","90","null","null",
"0500000US53001","Adams County, Washington","6684","34","null","null",
"0500000US53003","Asotin County, Washington","10078","76","null","null",
"0500000US53005","Benton County, Washington","77486","122","null","null",
"0500000US53007","Chelan County, Washington","38193","113","null","null",
"0500000US53009","Clallam County, Washington","37367","124","null","null",
"0500000US53011","Clark County, Washington","186317","171","null","null",
"0500000US53013","Columbia County, Washington","2174","18","null","null",
"0500000US53015","Cowlitz County, Washington","44970","111","null","null",
"0500000US53017","Douglas County, Washington","17234","102","null","null",
"0500000US53019","Ferry County, Washington","4541","71","null","null",
"0500000US53021","Franklin County, Washington","28618","79","null","null",
"0500000US53023","Garfield County, Washington","1189","87","null","null",
"0500000US53025","Grant County, Washington","38083","88","null","null",
"0500000US53027","Grays Harbor County, Washington","36572","338","null","null",
"0500000US53029","Island County, Washington","42270","243","null","null",
"0500000US53031","Jefferson County, Washington","18794","90","null","null",
"0500000US53033","King County, Washington","952344","540","null","null",
"0500000US53035","Kitsap County, Washington","113730","605","null","null",
"0500000US53037","Kittitas County, Washington","24226","144","null","null",
"0500000US53039","Klickitat County, Washington","10626","58","null","null",
"0500000US53041","Lewis County, Washington","35426","123","null","null",
"0500000US53043","Lincoln County, Washington","6094","33","null","null",
"0500000US53045","Mason County, Washington","33784","87","null","null",
"0500000US53047","Okanogan County, Washington","23338","188","null","null",
"0500000US53049","Pacific County, Washington","16312","59","null","null",
"0500000US53051","Pend Oreille County, Washington","8323","33","null","null",
"0500000US53053","Pierce County, Washington","351346","562","null","null",
"0500000US53055","San Juan County, Washington","14252","52","null","null",
"0500000US53057","Skagit County, Washington","54317","193","null","null",
"0500000US53059","Skamania County, Washington","5937","31","null","null",
"0500000US53061","Snohomish County, Washington","314090","254","null","null",
"0500000US53063","Spokane County, Washington","219964","320","null","null",
"0500000US53065","Stevens County, Washington","21954","83","null","null",
"0500000US53067","Thurston County, Washington","118035","170","null","null",
"0500000US53069","Wahkiakum County, Washington","2223","85","null","null",
"0500000US53071","Walla Walla County, Washington","24871","196","null","null",
"0500000US53073","Whatcom County, Washington","98000","267","null","null",
"0500000US53075","Whitman County, Washington","21078","338","null","null",
"0500000US53077","Yakima County, Washington","89354","154","null","null",
"0500000US54001","Barbour County, West Virginia","7926","56","null","null",
"0500000US54003","Berkeley County, West Virginia","49466","109","null","null",
"0500000US54005","Boone County, West Virginia","11193","45","null","null",
"0500000US54007","Braxton County, West Virginia","7438","53","null","null",
"0500000US54009","Brooke County, West Virginia","10778","85","null","null",
"0500000US54011","Cabell County, West Virginia","46340","221","null","null",
"0500000US54013","Calhoun County, West Virginia","4015","27","null","null",
"0500000US54015","Clay County, West Virginia","4642","20","null","null",
"0500000US54017","Doddridge County, West Virginia","3915","61","null","null",
"0500000US54019","Fayette County, West Virginia","21470","102","null","null",
"0500000US54021","Gilmer County, West Virginia","3591","92","null","null",
"0500000US54023","Grant County, West Virginia","6725","44","null","null",
"0500000US54025","Greenbrier County, West Virginia","19306","56","null","null",
"0500000US54027","Hampshire County, West Virginia","14047","76","null","null",
"0500000US54029","Hancock County, West Virginia","14328","52","null","null",
